id,created_at,rt_id,Gazouilloire,Snscrape,Twint
1327666192669093889,2020-11-14T17:34:21,,1,1,1
1326779772219908102,2020-11-12T06:52:02,,1,1,1
1327630304983592964,2020-11-14T15:11:45,,1,1,1
1327488352971579392,2020-11-14T05:47:41,,1,1,1
1328123497592320001,2020-11-15T23:51:31,,1,1,1
1327708245776097281,2020-11-14T20:21:28,,1,1,1
1327718535062286338,2020-11-14T21:02:21,,1,1,1
1327256236543397890,2020-11-13T14:25:20,,1,1,1
1327529690001760261,2020-11-14T08:31:57,,1,1,1
1327010051647807489,2020-11-12T22:07:05,,1,1,1
1326972948511674369,2020-11-12T19:39:39,,1,1,1
1328039778340712449,2020-11-15T18:18:51,,1,1,1
1327324568701325313,2020-11-13T18:56:52,,1,1,1
1327137621517209602,2020-11-13T06:34:00,,1,1,1
1327007801911234561,2020-11-12T21:58:09,,1,1,1
1327992303051485184,2020-11-15T15:10:12,,1,1,1
1328234089502093312,2020-11-16T07:10:58,,1,1,1
1326952698617409538,2020-11-12T18:19:11,,1,1,1
1327538100889931777,2020-11-14T09:05:22,,1,1,1
1327354220203405315,2020-11-13T20:54:41,,1,1,1
1327279593917714432,2020-11-13T15:58:09,,1,1,1
1326443658263072769,2020-11-11T08:36:26,,1,1,1
1327873615765921792,2020-11-15T07:18:35,,1,1,1
1327303070510968835,2020-11-13T17:31:26,,1,1,1
1327293028302802944,2020-11-13T16:51:32,,1,1,1
1327079273572741120,2020-11-13T02:42:09,,1,1,1
1328017344350793734,2020-11-15T16:49:42,,1,1,1
1327287245573918721,2020-11-13T16:28:33,,1,1,1
1327103745084289024,2020-11-13T04:19:23,,1,1,1
1325748948821286912,2020-11-09T10:35:55,,1,1,1
1326501721766567937,2020-11-11T12:27:10,,1,1,1
1327203360597020672,2020-11-13T10:55:14,,1,1,1
1327327314045243396,2020-11-13T19:07:46,,1,1,1
1326978343854624781,2020-11-12T20:01:05,,1,1,1
1327017311828578305,2020-11-12T22:35:56,,1,1,1
1326847340402106371,2020-11-12T11:20:32,,1,1,1
1327227989826953219,2020-11-13T12:33:06,,1,1,1
1327537010253377543,2020-11-14T09:01:02,,1,1,1
1327599063282409472,2020-11-14T13:07:36,,1,1,1
1327948321093283843,2020-11-15T12:15:26,,1,1,1
1327413579046391808,2020-11-14T00:50:34,,1,1,1
1327193554796548096,2020-11-13T10:16:16,,1,1,1
1327195865019265024,2020-11-13T10:25:26,,1,1,1
1327371639525400577,2020-11-13T22:03:54,,1,1,1
1327541056523689984,2020-11-14T09:17:07,,1,1,1
1327157803216216064,2020-11-13T07:54:12,,1,1,1
1326705442962214912,2020-11-12T01:56:41,,1,1,1
1326944561541869570,2020-11-12T17:46:51,,1,1,1
1327311999731109888,2020-11-13T18:06:55,,1,1,1
1327090852905291780,2020-11-13T03:28:10,,1,1,1
1327203222482792450,2020-11-13T10:54:41,,1,1,1
1327941374071726080,2020-11-15T11:47:50,,1,1,1
1328091423321829378,2020-11-15T21:44:04,,1,1,1
1327152904143298562,2020-11-13T07:34:44,,1,1,1
1327889968350568448,2020-11-15T08:23:34,,1,1,1
1327312600414244866,2020-11-13T18:09:18,,1,1,1
1327172742391672832,2020-11-13T08:53:34,,1,1,1
1327655493914005509,2020-11-14T16:51:51,,1,1,1
1327565535958142977,2020-11-14T10:54:23,,1,1,1
1326567670590935040,2020-11-11T16:49:13,,1,1,1
1325871705068277761,2020-11-09T18:43:42,,1,1,1
1327533712012140544,2020-11-14T08:47:55,,1,1,1
1326938437736394757,2020-11-12T17:22:31,,1,1,1
1327734180097232896,2020-11-14T22:04:31,,1,1,1
1327230513992568832,2020-11-13T12:43:07,,1,1,1
1328049669616902155,2020-11-15T18:58:09,,1,1,1
1327557773836611584,2020-11-14T10:23:32,,1,1,1
1327031195474022401,2020-11-12T23:31:06,,1,1,1
1326632142173052930,2020-11-11T21:05:24,,1,1,1
1326972011789348868,2020-11-12T19:35:56,,1,1,1
1327089863036899328,2020-11-13T03:24:14,,1,1,1
1326880662545178624,2020-11-12T13:32:56,,1,1,1
1326178905280159744,2020-11-10T15:04:24,,1,1,1
1328080930175643652,2020-11-15T21:02:22,,1,1,1
1327537360259702784,2020-11-14T09:02:25,,1,1,1
1326998561771425792,2020-11-12T21:21:26,,1,1,1
1327569113959591937,2020-11-14T11:08:36,,1,1,1
1327379347787964416,2020-11-13T22:34:32,,1,1,1
1327574500196532225,2020-11-14T11:30:00,,1,1,1
1326990502315626496,2020-11-12T20:49:24,,1,1,1
1326645249599557637,2020-11-11T21:57:30,,1,1,1
1327913627047825408,2020-11-15T09:57:34,,1,1,1
1327343606110298114,2020-11-13T20:12:31,,1,1,1
1326872160447688704,2020-11-12T12:59:09,,1,1,1
1326935620372008960,2020-11-12T17:11:19,,1,1,1
1326868945689776128,2020-11-12T12:46:23,,1,1,1
1327125763179622400,2020-11-13T05:46:53,,1,1,1
1327715876393676802,2020-11-14T20:51:47,,1,1,1
1327219116235780096,2020-11-13T11:57:50,,1,1,1
1327893528450650113,2020-11-15T08:37:42,,1,1,1
1326892767692410880,2020-11-12T14:21:02,,1,1,1
1326906968901029890,2020-11-12T15:17:28,,1,1,1
1327680443064446976,2020-11-14T18:30:59,,1,1,1
1327287978033639424,2020-11-13T16:31:28,,1,1,1
1328089669477785610,2020-11-15T21:37:06,,1,1,1
1327229547473940485,2020-11-13T12:39:17,,1,1,1
1327193975376195584,2020-11-13T10:17:56,,1,1,1
1327566197039247365,2020-11-14T10:57:01,,1,1,1
1327726645126582279,2020-11-14T21:34:34,,1,1,1
1327713217121017856,2020-11-14T20:41:13,,1,1,1
1327728820724576269,2020-11-14T21:43:13,,1,1,1
1328049277579440128,2020-11-15T18:56:36,,1,1,1
1326878346920120320,2020-11-12T13:23:44,,1,1,1
1326815451335233537,2020-11-12T09:13:49,,1,1,1
1326943614681886720,2020-11-12T17:43:05,,1,1,1
1326528920011894784,2020-11-11T14:15:14,,1,1,1
1326657644493410306,2020-11-11T22:46:45,,1,1,1
1327345673000333315,2020-11-13T20:20:43,,1,1,1
1325938995608621057,2020-11-09T23:11:05,,1,1,1
1327949789078675456,2020-11-15T12:21:16,,1,1,1
1327191721340526597,2020-11-13T10:08:59,,1,1,1
1327149899796914176,2020-11-13T07:22:48,,1,1,1
1328076325551284226,2020-11-15T20:44:05,,1,1,1
1327768669208850434,2020-11-15T00:21:34,,1,1,1
1326882280372117505,2020-11-12T13:39:22,,1,1,1
1328077894942330885,2020-11-15T20:50:19,,1,1,1
1326906591292043264,2020-11-12T15:15:58,,1,1,1
1327756125815664643,2020-11-14T23:31:43,,1,1,1
1326981626581176321,2020-11-12T20:14:08,,1,1,1
1327155005258915840,2020-11-13T07:43:05,,1,1,1
1326313257758547968,2020-11-10T23:58:17,,1,1,1
1327197393461399557,2020-11-13T10:31:31,,1,1,1
1327260765078888456,2020-11-13T14:43:20,,1,1,1
1327251159392903169,2020-11-13T14:05:10,,1,1,1
1328254870101614593,2020-11-16T08:33:33,,1,1,1
1327703125596237824,2020-11-14T20:01:07,,1,1,1
1327310277394706437,2020-11-13T18:00:05,,1,1,1
1327259473128398850,2020-11-13T14:38:12,,1,1,1
1325555541112918016,2020-11-08T21:47:23,,1,1,1
1326908833818685440,2020-11-12T15:24:53,,1,1,1
1327512669084135424,2020-11-14T07:24:18,,1,1,1
1328259894236082176,2020-11-16T08:53:31,,1,1,1
1328075316821176320,2020-11-15T20:40:04,,1,1,1
1328019748249100292,2020-11-15T16:59:16,,1,1,1
1327612435684089856,2020-11-14T14:00:45,,1,1,1
1327355549135101953,2020-11-13T20:59:58,,1,1,1
1326987710670704640,2020-11-12T20:38:19,,1,1,1
1327058516138487808,2020-11-13T01:19:40,,1,1,1
1327943096953430018,2020-11-15T11:54:40,,1,1,1
1326489267141570570,2020-11-11T11:37:40,,1,1,1
1327433965054152704,2020-11-14T02:11:34,,1,1,1
1327525716859215872,2020-11-14T08:16:09,,1,1,1
1327632670583648262,2020-11-14T15:21:09,,1,1,1
1326451374528352257,2020-11-11T09:07:06,,1,1,1
1327659567828746240,2020-11-14T17:08:02,,1,1,1
1326938115378982914,2020-11-12T17:21:14,,1,1,1
1327629255942041600,2020-11-14T15:07:35,,1,1,1
1328113276232851456,2020-11-15T23:10:54,,1,1,1
1327325946874097666,2020-11-13T19:02:20,,1,1,1
1327596617097224193,2020-11-14T12:57:53,,1,1,1
1327368526185848832,2020-11-13T21:51:32,,1,1,1
1326955215476678656,2020-11-12T18:29:11,,1,1,1
1328343238198095872,2020-11-16T14:24:42,,1,1,1
1326299129543266304,2020-11-10T23:02:08,,1,1,1
1327643043516788737,2020-11-14T16:02:22,,1,1,1
1327389753428348929,2020-11-13T23:15:53,,1,1,1
1327307278995890183,2020-11-13T17:48:10,,1,1,1
1325707569269272581,2020-11-09T07:51:29,,1,1,1
1327526442226364417,2020-11-14T08:19:02,,1,1,1
1327528831369043968,2020-11-14T08:28:32,,1,1,1
1326879311073308673,2020-11-12T13:27:34,,1,1,1
1328291072477450242,2020-11-16T10:57:24,,1,1,1
1326444452039233538,2020-11-11T08:39:36,,1,1,1
1327533441081110534,2020-11-14T08:46:51,,1,1,1
1327219040033660929,2020-11-13T11:57:32,,1,1,1
1327181326567542784,2020-11-13T09:27:40,,1,1,1
1328266750786408448,2020-11-16T09:20:46,,1,1,1
1328317542784446471,2020-11-16T12:42:35,,1,1,1
1327717549270773764,2020-11-14T20:58:26,,1,1,1
1327734746340724736,2020-11-14T22:06:46,,1,1,1
1327298827565535232,2020-11-13T17:14:35,,1,1,1
1328031548772388866,2020-11-15T17:46:09,,1,1,1
1328201734750146564,2020-11-16T05:02:25,,1,1,1
1328092278523572224,2020-11-15T21:47:28,,1,1,1
1328385638291427329,2020-11-16T17:13:11,,1,1,1
1328393965532569602,2020-11-16T17:46:16,,1,1,1
1327584495428628480,2020-11-14T12:09:43,,1,1,1
1325731192998686721,2020-11-09T09:25:21,,1,1,1
1327318811570298882,2020-11-13T18:33:59,,1,1,1
1328155018202066945,2020-11-16T01:56:46,,1,1,1
1326777883537395713,2020-11-12T06:44:32,,1,1,1
1326913034472841219,2020-11-12T15:41:34,,1,1,1
1327935416259981313,2020-11-15T11:24:09,,1,1,1
1327253505317482496,2020-11-13T14:14:29,,1,1,1
1326163045119365120,2020-11-10T14:01:23,,1,1,1
1327621202752507910,2020-11-14T14:35:35,,1,1,1
1328047309532360709,2020-11-15T18:48:47,,1,1,1
1327160001828433920,2020-11-13T08:02:56,,1,1,1
1327568017782419457,2020-11-14T11:04:15,,1,1,1
1327756798217121792,2020-11-14T23:34:23,,1,1,1
1328235153831964673,2020-11-16T07:15:12,,1,1,1
1327418130952458241,2020-11-14T01:08:39,,1,1,1
1328248860498595842,2020-11-16T08:09:40,,1,1,1
1327627727013376000,2020-11-14T15:01:30,,1,1,1
1326986410461683712,2020-11-12T20:33:09,,1,1,1
1327636300208480259,2020-11-14T15:35:34,,1,1,1
1328338978806882306,2020-11-16T14:07:46,,1,1,1
1328048002968281090,2020-11-15T18:51:32,,1,1,1
1327316401518993408,2020-11-13T18:24:25,,1,1,1
1326941678037512192,2020-11-12T17:35:24,,1,1,1
1328351922764570624,2020-11-16T14:59:12,,1,1,1
1327012770542448640,2020-11-12T22:17:53,,1,1,1
1327756866185809922,2020-11-14T23:34:40,,1,1,1
1326650567716954112,2020-11-11T22:18:37,,1,1,1
1327128713700519939,2020-11-13T05:58:36,,1,1,1
1326604429332779013,2020-11-11T19:15:17,,1,1,1
1327288198834302977,2020-11-13T16:32:21,,1,1,1
1327402703786532869,2020-11-14T00:07:21,,1,1,1
1327556252663238656,2020-11-14T10:17:30,,1,1,1
1327892920259768320,2020-11-15T08:35:17,,1,1,1
1328313534841823233,2020-11-16T12:26:40,,1,1,1
1327864797786943488,2020-11-15T06:43:32,,1,1,1
1326786374025015297,2020-11-12T07:18:16,,1,1,1
1327743664697864193,2020-11-14T22:42:12,,1,1,1
1327614230980386817,2020-11-14T14:07:53,,1,1,1
1327311657685700611,2020-11-13T18:05:34,,1,1,1
1327231856639668224,2020-11-13T12:48:28,,1,1,1
1328371667903639554,2020-11-16T16:17:40,,1,1,1
1327263208227401733,2020-11-13T14:53:02,,1,1,1
1328289057026297856,2020-11-16T10:49:24,,1,1,1
1326921338888609793,2020-11-12T16:14:34,,1,1,1
1327048358071062528,2020-11-13T00:39:18,,1,1,1
1327474468072120321,2020-11-14T04:52:31,,1,1,1
1327174369538433024,2020-11-13T09:00:02,,1,1,1
1327340532121694208,2020-11-13T20:00:18,,1,1,1
1327208535671844864,2020-11-13T11:15:47,,1,1,1
1326797219022954497,2020-11-12T08:01:22,,1,1,1
1327166016619745280,2020-11-13T08:26:50,,1,1,1
1327660256491696130,2020-11-14T17:10:46,,1,1,1
1326911938262142983,2020-11-12T15:37:13,,1,1,1
1327227839566016515,2020-11-13T12:32:30,,1,1,1
1327324916090335246,2020-11-13T18:58:15,,1,1,1
1327727929166614528,2020-11-14T21:39:40,,1,1,1
1326142641789087744,2020-11-10T12:40:18,,1,1,1
1327243051165741057,2020-11-13T13:32:57,,1,1,1
1327599155359997953,2020-11-14T13:07:58,,1,1,1
1327647213812649993,2020-11-14T16:18:56,,1,1,1
1326450978405683200,2020-11-11T09:05:32,,1,1,1
1327639398259843072,2020-11-14T15:47:53,,1,1,1
1327218809544044545,2020-11-13T11:56:37,,1,1,1
1327809546044239873,2020-11-15T03:03:59,,1,1,1
1328033376612327425,2020-11-15T17:53:25,,1,1,1
1326945347160186885,2020-11-12T17:49:58,,1,1,1
1327742542096568320,2020-11-14T22:37:44,,1,1,1
1327512465614249984,2020-11-14T07:23:30,,1,1,1
1327781603788066817,2020-11-15T01:12:57,,1,1,1
1328223717927874564,2020-11-16T06:29:46,,1,1,1
1327265225909956608,2020-11-13T15:01:03,,1,1,1
1326657594153431046,2020-11-11T22:46:33,,1,1,1
1327019002271584258,2020-11-12T22:42:39,,1,1,1
1328037079394230274,2020-11-15T18:08:08,,1,1,1
1328030186705661958,2020-11-15T17:40:44,,1,1,1
1327303907312361472,2020-11-13T17:34:46,,1,1,1
1326448139067420672,2020-11-11T08:54:15,,1,1,1
1328402983843999745,2020-11-16T18:22:06,,1,1,1
1327310148445073408,2020-11-13T17:59:34,,1,1,1
1327552642202132481,2020-11-14T10:03:09,,1,1,1
1326953598522183683,2020-11-12T18:22:46,,1,1,1
1326439255208562688,2020-11-11T08:18:57,,1,1,1
1327229748481839104,2020-11-13T12:40:05,,1,1,1
1327254832093274113,2020-11-13T14:19:45,,1,1,1
1327202885034192899,2020-11-13T10:53:20,,1,1,1
1327356335957168130,2020-11-13T21:03:06,,1,1,1
1327249295083515909,2020-11-13T13:57:45,,1,1,1
1327324082329825286,2020-11-13T18:54:56,,1,1,1
1327270185733132296,2020-11-13T15:20:46,,1,1,1
1328311447814889472,2020-11-16T12:18:22,,1,1,1
1327388366049046528,2020-11-13T23:10:22,,1,1,1
1326855283264598016,2020-11-12T11:52:05,,1,1,1
1328274153007411201,2020-11-16T09:50:10,,1,1,1
1327328077224030216,2020-11-13T19:10:48,,1,1,1
1327255422487711744,2020-11-13T14:22:06,,1,1,1
1327951211790807042,2020-11-15T12:26:55,,1,1,1
1327278345256464386,2020-11-13T15:53:11,,1,1,1
1328264383164772353,2020-11-16T09:11:21,,1,1,1
1328059050744045570,2020-11-15T19:35:26,,1,1,1
1325730276492910592,2020-11-09T09:21:43,,1,1,1
1327347409303826434,2020-11-13T20:27:37,,1,1,1
1327209244249251842,2020-11-13T11:18:36,,1,1,1
1327351477887758341,2020-11-13T20:43:47,,1,1,1
1328373177467146241,2020-11-16T16:23:40,,1,1,1
1326948521749176321,2020-11-12T18:02:35,,1,1,1
1327148857894055937,2020-11-13T07:18:39,,1,1,1
1326198172897697797,2020-11-10T16:20:58,,1,1,1
1327186460060028928,2020-11-13T09:48:04,,1,1,1
1327969804351889410,2020-11-15T13:40:48,,1,1,1
1325877293789667328,2020-11-09T19:05:55,,1,1,1
1327750001347481600,2020-11-14T23:07:23,,1,1,1
1327603695282839553,2020-11-14T13:26:01,,1,1,1
1326820690796961792,2020-11-12T09:34:38,,1,1,1
1327953194668978177,2020-11-15T12:34:48,,1,1,1
1328313400154329088,2020-11-16T12:26:08,,1,1,1
1326547365847658497,2020-11-11T15:28:32,,1,1,1
1327272650390073350,2020-11-13T15:30:34,,1,1,1
1326587130307612679,2020-11-11T18:06:33,,1,1,1
1327204357696331777,2020-11-13T10:59:11,,1,1,1
1327327493402095616,2020-11-13T19:08:29,,1,1,1
1327345317033938944,2020-11-13T20:19:19,,1,1,1
1326977914324340737,2020-11-12T19:59:23,,1,1,1
1327255549449211905,2020-11-13T14:22:36,,1,1,1
1327526184918409224,2020-11-14T08:18:01,,1,1,1
1327248095227342848,2020-11-13T13:52:59,,1,1,1
1326544136506286082,2020-11-11T15:15:42,,1,1,1
1326971823796465669,2020-11-12T19:35:11,,1,1,1
1327184723026857985,2020-11-13T09:41:10,,1,1,1
1327388235870433287,2020-11-13T23:09:51,,1,1,1
1328286467458789376,2020-11-16T10:39:06,,1,1,1
1326637652184018951,2020-11-11T21:27:18,,1,1,1
1327170884029853697,2020-11-13T08:46:11,,1,1,1
1327965686182842368,2020-11-15T13:24:26,,1,1,1
1327737048950861826,2020-11-14T22:15:55,,1,1,1
1327703089835544576,2020-11-14T20:00:58,,1,1,1
1325907524759945216,2020-11-09T21:06:02,,1,1,1
1327225302611873793,2020-11-13T12:22:25,,1,1,1
1327032045219049473,2020-11-12T23:34:29,,1,1,1
1326824358317330432,2020-11-12T09:49:12,,1,1,1
1326856595196801026,2020-11-12T11:57:18,,1,1,1
1328053889204105217,2020-11-15T19:14:55,,1,1,1
1327151769978331136,2020-11-13T07:30:13,,1,1,1
1326898002682925059,2020-11-12T14:41:51,,1,1,1
1327307727392169984,2020-11-13T17:49:57,,1,1,1
1327025208520290307,2020-11-12T23:07:19,,1,1,1
1327168482098765824,2020-11-13T08:36:38,,1,1,1
1327625881666408450,2020-11-14T14:54:10,,1,1,1
1327665368140279809,2020-11-14T17:31:05,,1,1,1
1327923150403858432,2020-11-15T10:35:25,,1,1,1
1327310130996793345,2020-11-13T17:59:30,,1,1,1
1327745821442510849,2020-11-14T22:50:46,,1,1,1
1327909462355693569,2020-11-15T09:41:01,,1,1,1
1327009920621932551,2020-11-12T22:06:34,,1,1,1
1326985632107925506,2020-11-12T20:30:03,,1,1,1
1327138583879311361,2020-11-13T06:37:50,,1,1,1
1327400906187476993,2020-11-14T00:00:12,,1,1,1
1327564877590827009,2020-11-14T10:51:46,,1,1,1
1327713846304378890,2020-11-14T20:43:43,,1,1,1
1328261250367836162,2020-11-16T08:58:54,,1,1,1
1327246965395124225,2020-11-13T13:48:30,,1,1,1
1327169744718458880,2020-11-13T08:41:39,,1,1,1
1326440783063490560,2020-11-11T08:25:01,,1,1,1
1327193322096570369,2020-11-13T10:15:20,,1,1,1
1326695843999719429,2020-11-12T01:18:32,,1,1,1
1327214921524842496,2020-11-13T11:41:10,,1,1,1
1327304247961071622,2020-11-13T17:36:07,,1,1,1
1327385504019517441,2020-11-13T22:59:00,,1,1,1
1327661925216509954,2020-11-14T17:17:24,,1,1,1
1327966661828337664,2020-11-15T13:28:19,,1,1,1
1327996035684294658,2020-11-15T15:25:02,,1,1,1
